# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Sun Feb 09 16:31:59 GMT 2025 [seed=1739118718494]
# table.xml
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
636000	-762.5366788711519	-36.01371281066823	-726.5229660604837	0.4509081507541341	3.7551001144281155	0.606465769235115	1.0	1.0	-726.5229660604837	0.0	-36.513819802722175
637000	-777.5978080241965	-41.168691008431786	-736.4291170157647	0.33234366348656336	3.5686004370027113	0.799675461387834	1.0	1.0	-736.4291170157647	0.0	-41.39224031533881
638000	-778.2565119976541	-42.61147344450729	-735.6450385531468	0.3547377299078162	3.8465973527768087	0.6812854136161987	1.0	1.0	-735.6450385531468	0.0	-42.995247395593175
639000	-789.6305073316356	-51.107792781182525	-738.5227145504531	0.3228424787495212	3.9166892569861465	0.8505141304972814	1.0	1.0	-738.5227145504531	0.0	-51.269707034145405
640000	-788.5755612614225	-44.92630665265792	-743.6492546087646	0.4940693351116583	4.134644380524207	0.7391714345811545	1.0	1.0	-743.6492546087646	0.0	-45.22853205577355
641000	-778.3517652769851	-45.03734967376466	-733.3144156032205	0.3088551504674088	3.8381563510213668	0.7740996719174057	1.0	1.0	-733.3144156032205	0.0	-45.29340431238073
642000	-779.2753059225186	-41.792706771751384	-737.4825991507672	0.3212616727909343	3.749976207275245	0.6404151180128118	1.0	1.0	-737.4825991507672	0.0	-42.238345462769
643000	-782.225445931586	-45.34310196100096	-736.8823439705851	0.3598592716571882	4.044324184771088	0.6163818998968192	1.0	1.0	-736.8823439705851	0.0	-45.82699050120494
644000	-768.3203756455596	-43.89245782985439	-724.4279178157052	0.3022838197126516	3.6434794231804015	0.4974143628668654	1.0	1.0	-724.4279178157052	0.0	-44.59078970201573
645000	-755.7318846043105	-35.1821195749651	-720.5497650293454	0.4114544027007621	3.5407202707780243	0.4752739384778834	1.0	1.0	-720.5497650293454	0.0	-35.92598350358232
646000	-780.5956062162784	-47.9657408570105	-732.6298653592679	0.5923728239731225	4.276058968268707	0.8298064632188715	1.0	1.0	-732.6298653592679	0.0	-48.15230363925662
647000	-773.2677571319016	-40.006313405402665	-733.2614437264989	0.612609393321109	4.049241532084516	0.6777096379507739	1.0	1.0	-733.2614437264989	0.0	-40.395349750804456
648000	-788.8828031083842	-54.46239222857882	-734.4204108798054	0.37400424321386133	4.301820655627525	0.5986050944327463	1.0	1.0	-734.4204108798054	0.0	-54.975545401619264
649000	-786.8418975518216	-45.43813557998476	-741.4037619718368	0.33403471289438436	3.9548601895444877	0.6876551585518751	1.0	1.0	-741.4037619718368	0.0	-45.812603369742824
650000	-778.3664455578347	-41.30306261325186	-737.0633829445828	0.2894072375399133	3.591853000818238	0.5947804469710866	1.0	1.0	-737.0633829445828	0.0	-41.8226255514916
651000	-784.3714297820858	-44.93775627998788	-739.4336735020979	0.26114240627062774	3.637426221328924	0.6835634167575456	1.0	1.0	-739.4336735020979	0.0	-45.31819212474879
652000	-761.8040911075631	-26.18042636525315	-735.6236647423099	0.24825838837357367	2.9725914593612854	0.5538206684061332	1.0	1.0	-735.6236647423099	0.0	-26.771340713149183
653000	-777.7732971519068	-45.595588102820095	-732.1777090490867	0.4264194243950058	4.17717046178796	0.6897848485751414	1.0	1.0	-732.1777090490867	0.0	-45.96696364651408
654000	-791.1551367489299	-41.05227239137457	-750.1028643575553	0.357849007906379	3.9534723764020137	0.651011693092792	1.0	1.0	-750.1028643575553	0.0	-41.48150006658932
655000	-770.9924832105025	-38.380188368685396	-732.6122948418172	0.26468304568145024	3.3431073864471754	0.7349517435016291	1.0	1.0	-732.6122948418172	0.0	-38.688138805729864
656000	-784.6915036970076	-48.057082728078214	-736.6344209689295	0.29516756157535184	3.617296378549093	0.7294202750140545	1.0	1.0	-736.6344209689295	0.0	-48.372587932253474
657000	-780.2421437128843	-45.1371565716335	-735.1049871412508	0.3485489278781144	3.793830466505828	0.6917727728318999	1.0	1.0	-735.1049871412508	0.0	-45.50565431190052
658000	-776.046942662323	-41.92488585464199	-734.122056807681	0.2086154580873216	3.269810211331464	0.6359935580243647	1.0	1.0	-734.122056807681	0.0	-42.37745269924776
659000	-776.9039565469991	-42.0916571851201	-734.812299361879	0.42011462994932436	3.8469374097481266	0.6779349711381777	1.0	1.0	-734.812299361879	0.0	-42.48036109355726
660000	-773.8953841855007	-38.07129426450498	-735.8240899209957	0.27080977583300825	3.4580290608494035	0.7614576866430537	1.0	1.0	-735.8240899209957	0.0	-38.34381493851601
661000	-773.1616278993446	-45.29177112543435	-727.8698567739102	0.3988704272226703	3.977378402959906	0.7674877099568913	1.0	1.0	-727.8698567739102	0.0	-45.55640393818878
662000	-790.589885899894	-51.095956150307195	-739.4939297495869	0.39033135352771403	4.519109140605942	0.8855351476014166	1.0	1.0	-739.4939297495869	0.0	-51.21751928049533
663000	-778.8153679815337	-40.80728169040684	-738.0080862911268	0.35871779319381486	3.6479309312154156	0.8372126732425238	1.0	1.0	-738.0080862911268	0.0	-40.98495884129933
664000	-787.8456604241767	-46.18449229874387	-741.6611681254328	0.4320570904698139	4.081847837029932	0.7292302732920266	1.0	1.0	-741.6611681254328	0.0	-46.50025802004343
665000	-792.9412072949233	-54.428725691283375	-738.5124816036399	0.6722362750307109	4.8985747395303685	0.982397846804754	1.0	1.0	-738.5124816036399	0.0	-54.44648460466539
666000	-820.2596953897428	-64.55144767446723	-755.7082477152755	3.695053807748027	11.592374550788668	1.0104367270570542	1.0	1.0	-755.7082477152755	0.0	-64.54106503406648
667000	-791.7228196727085	-50.49182311567874	-741.2309965570298	0.7282602510436107	4.792309199362122	0.8183024330089411	1.0	1.0	-741.2309965570298	0.0	-50.692346403903784
668000	-801.8966565635666	-51.91247902518314	-749.9841775383834	0.43750852995465195	4.340605475752625	0.9531192079084649	1.0	1.0	-749.9841775383834	0.0	-51.96049432135641
669000	-760.8559855986673	-35.57931241757813	-725.2766731810892	0.23600051567718008	3.212793749896446	0.5825642351513048	1.0	1.0	-725.2766731810892	0.0	-36.11962824228233
670000	-778.4114778539104	-49.12576209792037	-729.2857157559899	0.3232580086646668	3.8136326754308016	0.6643487869334649	1.0	1.0	-729.2857157559899	0.0	-49.53471008383177
671000	-788.9922375597815	-55.40226594694525	-733.5899716128363	0.6716039450802638	4.965466623520439	0.8335906750473672	1.0	1.0	-733.5899716128363	0.0	-55.58427874137433
672000	-775.6259499114586	-46.47829998489672	-729.1476499265619	0.35017116393036685	3.956807418623538	0.777396264519688	1.0	1.0	-729.1476499265619	0.0	-46.73010505058654
673000	-783.3404177518042	-50.805618728345145	-732.5347990234591	0.36715821284838107	4.019001159104863	0.9254654712420862	1.0	1.0	-732.5347990234591	0.0	-50.88307718424998
674000	-779.8132669262588	-30.550441331800723	-749.2628255944581	0.3904932303414181	3.325975193675998	0.5196601156589673	1.0	1.0	-749.2628255944581	0.0	-31.20502163666521
675000	-790.3217880532532	-53.09455259572247	-737.2272354575307	0.8413670079333976	5.527095981694251	0.8843077066617101	1.0	1.0	-737.2272354575307	0.0	-53.217502788195304
676000	-788.1130178320373	-48.61299314773458	-739.5000246843027	0.42497132347381505	4.178726268293118	0.6087748345927206	1.0	1.0	-739.5000246843027	0.0	-49.10929995712647
677000	-785.4521883100324	-55.66113133882079	-729.7910569712116	0.39798622445631726	4.513295696327564	0.9970089324853859	1.0	1.0	-729.7910569712116	0.0	-55.664126888537695
678000	-782.676715188794	-44.966085371485896	-737.7106298173081	0.38775724709369197	4.040611850162849	0.7699326377724125	1.0	1.0	-737.7106298173081	0.0	-45.2275376228796
679000	-782.4306731322708	-50.697470782918415	-731.7332023493524	0.3559307213207935	4.135253239752856	0.7603547596352667	1.0	1.0	-731.7332023493524	0.0	-50.971440948558445
680000	-798.585447727044	-56.11724669655627	-742.4682010304876	0.2895506666997161	4.110842631775432	0.897227121346326	1.0	1.0	-742.4682010304876	0.0	-56.22569294449455
681000	-793.0740617254035	-53.74706989054126	-739.3269918348622	0.2990705485362686	4.09239710371037	0.7996282121519601	1.0	1.0	-739.3269918348622	0.0	-53.970678284708164
682000	-787.1964431335545	-44.79979474137245	-742.396648392182	0.22665000256917484	3.5343275160309626	0.7622511519950352	1.0	1.0	-742.396648392182	0.0	-45.071273923198646
683000	-783.9070694894218	-37.55074285148396	-746.3563266379379	0.2611499091569072	3.6231196754929096	0.6338594536758324	1.0	1.0	-746.3563266379379	0.0	-38.0066708825232
684000	-786.320582575938	-44.41975198314332	-741.9008305927947	0.2290532690211294	3.430704082627569	0.7253087181647888	1.0	1.0	-741.9008305927947	0.0	-44.74090987976723
685000	-785.6554402463292	-38.0016968705082	-747.653743375821	0.2818989615741788	3.445531410648954	0.5902949585525915	1.0	1.0	-747.653743375821	0.0	-38.52882980778361
686000	-816.0537580637005	-61.641837049028936	-754.4119210146715	0.7797565444978767	5.277679120935015	1.1761262875575844	1.0	1.0	-754.4119210146715	0.0	-61.47961081795916
687000	-788.8896182794723	-52.283055106862065	-736.6065631726102	0.36059063293677773	3.9534532768110173	0.8206802128398912	1.0	1.0	-736.6065631726102	0.0	-52.4806768616204
688000	-794.8896987551692	-46.387179887771936	-748.5025188673973	0.578417741379169	4.337730934188049	0.639830326618654	1.0	1.0	-748.5025188673973	0.0	-46.83373214022776
689000	-773.8285728968972	-32.12203005604414	-741.706542840853	0.2412121803726828	3.274665646756695	0.5004140829772236	1.0	1.0	-741.706542840853	0.0	-32.81434941340979
690000	-784.0756208367122	-35.35358073849611	-748.7220400982161	0.2576988750781304	3.385004228625927	0.6247902403070085	1.0	1.0	-748.7220400982161	0.0	-35.82392003960207
691000	-767.1727179133433	-36.290209368912215	-730.8825085444311	0.27520309335467413	3.285183968846244	0.549804401170118	1.0	1.0	-730.8825085444311	0.0	-36.888402067176784
692000	-753.3619057124132	-32.69761215152261	-720.6642935608905	0.2932702257679374	3.369830785039349	0.6148681957192046	1.0	1.0	-720.6642935608905	0.0	-33.18395950159085
693000	-763.0498020545289	-31.746561380548748	-731.3032406739801	0.3248883455354267	3.564341593886618	0.4944150780831606	1.0	1.0	-731.3032406739801	0.0	-32.45094125613138
694000	-770.904279294387	-37.643536757423895	-733.2607425369631	0.40552001561387896	4.025000774783141	0.5066147103808503	1.0	1.0	-733.2607425369631	0.0	-38.32354126181285
695000	-757.4972651925748	-34.921448943614784	-722.57581624896	0.4128442188375475	3.978950635637638	0.6173834278820869	1.0	1.0	-722.57581624896	0.0	-35.40371395269382
696000	-763.1942900117162	-34.79108977993684	-728.4032002317795	0.48643359554693627	3.9785784475450816	0.7361510033305121	1.0	1.0	-728.4032002317795	0.0	-35.09740979368541
697000	-778.4827482942724	-33.15000486175535	-745.3327434325171	0.366647259539385	3.6453838424190965	0.6971743137534463	1.0	1.0	-745.3327434325171	0.0	-33.51072466979621
698000	-789.6219056302541	-56.04811839900239	-733.5737872312517	0.4328165626093362	4.791265229820976	0.8422499763234782	1.0	1.0	-733.5737872312517	0.0	-56.21979682382885
699000	-776.2808075793431	-42.4995571213018	-733.7812504580413	0.40431709828045703	4.046016734522942	0.5090912415824104	1.0	1.0	-733.7812504580413	0.0	-43.17468514327092
700000	-777.8426994797575	-42.13441019239418	-735.7082892873633	0.29599906346683547	3.947165041172815	0.7644881584384912	1.0	1.0	-735.7082892873633	0.0	-42.402958935436196
701000	-777.401979113394	-41.39347726924784	-736.0085018441462	0.2866459335724959	3.879209425552372	0.8108722190452108	1.0	1.0	-736.0085018441462	0.0	-41.60312206629532
702000	-782.3879852821469	-42.50439567155294	-739.883589610594	0.23517294280430684	3.4990474282809196	0.7211675723998993	1.0	1.0	-739.883589610594	0.0	-42.83127942363123
703000	-778.5204566958008	-45.20278277115802	-733.3176739246428	0.2510531020999177	3.3804118210420313	0.7648558727243864	1.0	1.0	-733.3176739246428	0.0	-45.470850635750864
704000	-780.0519627894994	-39.05048769110974	-741.0014750983896	0.2508532585133936	3.292890283357538	0.6378312751285666	1.0	1.0	-741.0014750983896	0.0	-39.50016918078863
705000	-779.6565041575974	-48.00230200556259	-731.6542021520348	0.3171927602012596	3.7168857725731264	0.6316457231071512	1.0	1.0	-731.6542021520348	0.0	-48.46172861229683
706000	-770.8597486475855	-35.48292799892813	-735.3768206486574	0.3006631543605927	3.4865563364854273	0.6358743787485123	1.0	1.0	-735.3768206486574	0.0	-35.935682251790304
707000	-779.5132295622273	-42.84647216896746	-736.6667573932598	0.3170830731941782	3.8075648550922874	0.7580547684282322	1.0	1.0	-736.6667573932598	0.0	-43.12347181107425
708000	-786.6435553205174	-45.31359952006809	-741.3299558004493	0.35866642586292863	4.004013862125258	0.7874492645197163	1.0	1.0	-741.3299558004493	0.0	-45.55255585645254
709000	-771.8485489107603	-38.56244972647574	-733.2860991842846	0.32700505497226784	3.5522944800019	0.7023541597839417	1.0	1.0	-733.2860991842846	0.0	-38.9157672275532
710000	-780.3906129746094	-42.82781051149131	-737.5628024631181	0.30959880584779503	3.599229689021571	0.48764575860312326	1.0	1.0	-737.5628024631181	0.0	-43.54597655273829
711000	-774.5320920710351	-43.27912492525913	-731.252967145776	0.2487311832383531	3.602974876933906	0.8086237056664439	1.0	1.0	-731.252967145776	0.0	-43.49154653055818
712000	-775.7068730414285	-43.42811435153957	-732.278758689889	0.4044484415104882	3.9448654154453466	0.6085871350745711	1.0	1.0	-732.278758689889	0.0	-43.92472953185862
713000	-784.4137623567111	-40.27909959188533	-744.1346627648257	0.30076396503820935	3.431653224790788	0.6245256557548245	1.0	1.0	-744.1346627648257	0.0	-40.74986246009225
714000	-782.0031146077055	-41.511574438538624	-740.4915401691668	0.32139005182292735	3.5877325036391343	0.6903417263953177	1.0	1.0	-740.4915401691668	0.0	-41.882142986902615
715000	-770.0425524136654	-37.54215229572329	-732.500400117942	0.24419465383033853	3.192102884938719	0.6651873037166744	1.0	1.0	-732.500400117942	0.0	-37.949838914003855
716000	-778.418268444342	-36.71411336881371	-741.7041550755282	0.2873459967559564	3.3555139735861563	0.5963224198770679	1.0	1.0	-741.7041550755282	0.0	-37.23108715407547
717000	-782.6031208058597	-39.69129941156309	-742.9118213942966	0.34561744461106797	3.7835056191377676	0.6579111387797486	1.0	1.0	-742.9118213942966	0.0	-40.109984815806776
718000	-762.7491518775917	-33.126278910545885	-729.6228729670457	0.23582845568382085	3.098631046858451	0.621936810205697	1.0	1.0	-729.6228729670457	0.0	-33.60119569327871
719000	-784.8917583184577	-40.67497312939675	-744.2167851890609	0.24589009500134268	3.375441966346277	0.5863220291259266	1.0	1.0	-744.2167851890609	0.0	-41.20885923200485
720000	-784.0966330936789	-52.005309291308876	-732.09132380237	0.379494862336038	4.214181273243427	0.8046904065608644	1.0	1.0	-732.09132380237	0.0	-52.22260695498853
721000	-769.1644612193137	-40.47570502402794	-728.6887561952858	0.2666452549607619	3.513484242546516	0.7470717610977174	1.0	1.0	-728.6887561952858	0.0	-40.767299056784694
722000	-776.0054668731759	-45.00344342232902	-731.0020234508469	0.39038401936300365	3.7637243539150633	0.6767594465163025	1.0	1.0	-731.0020234508469	0.0	-45.39388281428425
723000	-777.1565666394318	-39.07680785032145	-738.0797587891104	0.29148873473170095	3.5054850153701977	0.6562269979895847	1.0	1.0	-738.0797587891104	0.0	-39.49805636671453
724000	-790.7033363002687	-45.65907100813222	-745.0442652921365	0.3583801843864183	3.8191999555064733	0.7687019799764336	1.0	1.0	-745.0442652921365	0.0	-45.922122935035915
725000	-789.4621818549134	-46.246719622167696	-743.2154622327457	0.31714812242446216	3.620633312742508	0.8944991155395055	1.0	1.0	-743.2154622327457	0.0	-46.3582109869979
726000	-784.8392934845763	-42.705632562716396	-742.1336609218599	0.37760006964641923	4.023979154565976	0.6678064842946217	1.0	1.0	-742.1336609218599	0.0	-43.10938940432103
727000	-793.5831521938798	-45.56541787756041	-748.0177343163193	0.4239634575418204	3.931055518299904	0.7202687885877379	1.0	1.0	-748.0177343163193	0.0	-45.89354869673506
728000	-784.4015120420354	-47.85893854937302	-736.5425734926624	0.28896123286064324	3.6666689212370738	0.5440246203519536	1.0	1.0	-736.5425734926624	0.0	-48.46769932454336
729000	-793.5558111066197	-50.7141876545926	-742.8416234520271	0.3290933661123474	3.9516649569117446	0.842773015162508	1.0	1.0	-742.8416234520271	0.0	-50.885245270256846
730000	-778.519057951815	-38.36018045459399	-740.1588774972209	0.23297434722802934	3.2135410414966943	0.6371442200175069	1.0	1.0	-740.1588774972209	0.0	-38.81093969859864
731000	-803.152300428809	-61.71259908307155	-741.4397013457375	0.3239301844372461	4.421857612855923	1.0049769187540516	1.0	1.0	-741.4397013457375	0.0	-61.707634508258074
732000	-792.1830324784229	-57.22153489445507	-734.9614975839678	0.270140093705376	3.984815985490359	1.0750689095002026	1.0	1.0	-734.9614975839678	0.0	-57.14915013308917
733000	-790.1817796502182	-51.11525046017998	-739.0665291900383	0.43813068285818135	4.1553194894659535	0.7293650046636362	1.0	1.0	-739.0665291900383	0.0	-51.430831440209595
734000	-807.2207515114513	-52.424424643094746	-754.7963268683566	0.30528363442274	4.1040525427453565	0.885004540470239	1.0	1.0	-754.7963268683566	0.0	-52.54658714662722
735000	-780.9018111935454	-44.527238865656265	-736.3745723278892	0.4279777254897655	3.876955341046824	0.6972089088688731	1.0	1.0	-736.3745723278892	0.0	-44.88790905302632
736000	-805.2981533038824	-58.0348715478533	-747.2632817560291	0.5184206290978066	4.821595936780403	0.81252821584962	1.0	1.0	-747.2632817560291	0.0	-58.24247618605494
737000	-816.8469267933402	-63.31251026118242	-753.5344165321578	0.599131656230435	5.203333070817781	1.2097667515601658	1.0	1.0	-753.5344165321578	0.0	-63.122082687481374
738000	-793.067665765492	-45.8094126239372	-747.2582531415549	0.39659945477435	3.9480643938120537	0.637853443646477	1.0	1.0	-747.2582531415549	0.0	-46.25905935813523
739000	-782.6526876886185	-44.06776568171021	-738.5849220069083	0.3421819548863226	3.9046098947938153	0.7041815273105365	1.0	1.0	-738.5849220069083	0.0	-44.418484786498816
740000	-777.8976330196697	-40.58712873948954	-737.3105042801801	0.32361836892695506	3.594380063340608	0.7770025706010834	1.0	1.0	-737.3105042801801	0.0	-40.839440359762555
741000	-777.0410057838762	-48.780847052548836	-728.2601587313274	0.3355339522966185	4.014663560714833	0.7138769994338894	1.0	1.0	-728.2601587313274	0.0	-49.117891653751904
742000	-783.593879694613	-49.09722845985715	-734.4966512347557	0.564266486436007	4.52547601771736	0.8404014324699935	1.0	1.0	-734.4966512347557	0.0	-49.271104065380094
743000	-782.3757498934957	-31.328897882897298	-751.0468520105984	0.4533854395602711	3.75772042380348	0.4737050660349739	1.0	1.0	-751.0468520105984	0.0	-32.07606825742063
744000	-783.0362530448382	-42.44350059052302	-740.5927524543151	0.40310360591780087	4.158935828132509	0.6934150051719663	1.0	1.0	-740.5927524543151	0.0	-42.80962719651414
745000	-773.403997604927	-39.604273671325814	-733.7997239336012	0.2842810953131697	3.701672908001306	0.6384482840613636	1.0	1.0	-733.7997239336012	0.0	-40.052988274124125
746000	-794.3715109633285	-50.072600326957364	-744.2989106363711	0.49521724642028997	4.3411118068940775	0.9677564745575612	1.0	1.0	-744.2989106363711	0.0	-50.10537512620368
747000	-794.5418566943367	-52.830063087411354	-741.7117936069254	0.5075327802636358	4.685544080183318	0.8471568255571967	1.0	1.0	-741.7117936069254	0.0	-52.99593253475957
748000	-799.8436294638182	-43.69559924772257	-756.1480302160955	0.34561353137797934	3.5427355982027233	0.7252840537705344	1.0	1.0	-756.1480302160955	0.0	-44.01679115029871
749000	-797.2253277578201	-55.66119799517521	-741.5641297626448	0.32869889736729596	4.2897333842021474	0.8464167920576091	1.0	1.0	-741.5641297626448	0.0	-55.827941373882524
750000	-800.0139213453338	-45.11395819557073	-754.899963149763	0.36712783587688763	3.724814349351446	0.6946347364830636	1.0	1.0	-754.899963149763	0.0	-45.47832732617975
751000	-795.8671178827151	-50.05954915024206	-745.807568732473	0.23080092351665155	3.6666511902072254	0.7130409962387582	1.0	1.0	-745.807568732473	0.0	-50.39776551225174
752000	-792.3979833078989	-38.67360463734842	-753.7243786705505	0.533409758295616	3.998321957183707	0.5796046825596506	1.0	1.0	-753.7243786705505	0.0	-39.21901362698622
753000	-763.8716675761516	-42.90266575229214	-720.9690018238595	0.27640837578958394	3.609750429225577	0.7474189105406619	1.0	1.0	-720.9690018238595	0.0	-43.19379521279592
754000	-770.9154016474374	-37.275802280188124	-733.6395993672493	0.2727611375907224	3.2428878513985504	0.6352639477333573	1.0	1.0	-733.6395993672493	0.0	-37.72951698094076
755000	-787.9491218066488	-53.28866535762543	-734.6604564490234	0.28296498267395764	3.7225044097152664	0.6384444612577223	1.0	1.0	-734.6604564490234	0.0	-53.73738594808975
756000	-783.9703137922586	-54.42641206126967	-729.543901730989	0.39300181602840123	4.193688250454408	0.7214775705692245	1.0	1.0	-729.543901730989	0.0	-54.75286604976319
757000	-778.6926759499823	-46.6259057604861	-732.0667701894962	0.3977046260388366	3.983933331277888	0.6972399149186728	1.0	1.0	-732.0667701894962	0.0	-46.98653147716741
758000	-791.3783968280821	-50.708856038439606	-740.6695407896425	0.3417275181468066	4.077697083218944	0.8093492823715633	1.0	1.0	-740.6695407896425	0.0	-50.920380747734676
759000	-793.1960760594297	-47.88324595436433	-745.3128301050654	0.30468609025181065	3.7880218573517093	0.8348891666870453	1.0	1.0	-745.3128301050654	0.0	-48.0637022518321
760000	-778.6492017765552	-45.41543183351266	-733.2337699430425	0.3009316712874407	3.6419609737375116	0.7310722810822468	1.0	1.0	-733.2337699430425	0.0	-45.72867477792377
761000	-781.5016920939859	-45.59752795806454	-735.9041641359213	0.737716908202843	4.552457782431343	0.6898353368709969	1.0	1.0	-735.9041641359213	0.0	-45.96883031017085
762000	-765.3014647570044	-42.623307699666164	-722.6781570573382	0.4678509410093562	3.9014717216621797	0.6521639241651901	1.0	1.0	-722.6781570573382	0.0	-43.05076703091039
763000	-779.0614909411102	-48.12117165275255	-730.9403192883576	0.3700810981422527	3.9457798059285354	0.7642708830859867	1.0	1.0	-730.9403192883576	0.0	-48.39000464641624
764000	-783.0271391034051	-53.15982667481606	-729.8673124285891	0.24939269541405604	3.6388236545345705	0.6693264250609391	1.0	1.0	-729.8673124285891	0.0	-53.561310082851996
765000	-766.8906542227396	-40.518761410777685	-726.371892811962	0.24930418418988368	3.163785699589048	0.6301748037039783	1.0	1.0	-726.371892811962	0.0	-40.98051944268403
766000	-769.7425563265256	-39.0662227922787	-730.6763335342469	0.2483416486777082	3.323935638127747	0.6472754263000459	1.0	1.0	-730.6763335342469	0.0	-39.50120616983625
767000	-783.6971719704127	-43.33876819801942	-740.3584037723932	0.3566192447297657	3.9241046463542895	0.6765970172343017	1.0	1.0	-740.3584037723932	0.0	-43.729447629147074
768000	-770.094461287588	-35.40853795496186	-734.6859233326262	0.25113670980840264	3.253314637088181	0.6488086114888532	1.0	1.0	-734.6859233326262	0.0	-35.84115545830253
769000	-759.4817948382027	-36.840609119475694	-722.641185718727	0.21710175452257907	3.1531489611204444	0.6684384601378124	1.0	1.0	-722.641185718727	0.0	-37.243420062810785
770000	-774.6440981709035	-42.66384888380596	-731.9802492870975	0.31070515964592527	3.560078499331308	0.6574277944273569	1.0	1.0	-731.9802492870975	0.0	-43.083269223148044
771000	-774.5390314411354	-35.37977098395317	-739.1592604571822	0.3367386439188608	3.3866209484259437	0.5047133067060243	1.0	1.0	-739.1592604571822	0.0	-36.06353570438097
772000	-780.1592063291113	-40.93051347191068	-739.2286928572006	0.22401721970305363	3.468388944197928	0.6036617453229559	1.0	1.0	-739.2286928572006	0.0	-41.43525473414987
773000	-771.7303780228941	-46.96268116340803	-724.7676968594861	0.25452967191318593	3.792123102389317	0.7569045743646822	1.0	1.0	-724.7676968594861	0.0	-47.241199254561025
774000	-771.8309703676857	-43.69103189741526	-728.1399384702705	0.2742227281112835	3.583593546967894	0.8528447333470999	1.0	1.0	-728.1399384702705	0.0	-43.85020966970616
775000	-778.7464098841281	-43.60095969636403	-735.145450187764	0.29730386208201165	3.7898416360888514	0.7194870973547381	1.0	1.0	-735.145450187764	0.0	-43.93017638199346
776000	-775.9585079273454	-38.95475194935358	-737.0037559779919	0.2732930785804602	3.577198200340898	0.6262753129086063	1.0	1.0	-737.0037559779919	0.0	-39.42271715695931
777000	-776.9356748043925	-41.02551260304025	-735.9101622013523	0.21746317315825067	3.2067627363876126	0.5864493345113139	1.0	1.0	-735.9101622013523	0.0	-41.55918160385027
778000	-780.0506101680696	-39.78216224146692	-740.2684479266027	0.24169341520274035	3.3172196051642815	0.6237558221000503	1.0	1.0	-740.2684479266027	0.0	-40.254158539418704
779000	-767.7327773175399	-35.204232108681964	-732.528545208858	0.3203353254148556	3.473430468106947	0.6416681845883226	1.0	1.0	-732.528545208858	0.0	-35.647916064040885
780000	-771.2596206263678	-43.68351203766667	-727.5761085887011	0.2856286885700758	3.589065264020763	0.7068871568091408	1.0	1.0	-727.5761085887011	0.0	-44.0303962719846
781000	-785.8940820604778	-49.4708233738279	-736.4232586866499	0.23748221353385648	3.3438488625182234	0.7535593920222696	1.0	1.0	-736.4232586866499	0.0	-49.75377081634046
782000	-797.5406020835258	-56.670872341717946	-740.8697297418078	0.20615824761521037	3.673182037021218	0.7463492430015102	1.0	1.0	-740.8697297418078	0.0	-56.96343397590872
783000	-785.3528961568165	-45.57565499579135	-739.7772411610252	0.29375858867016136	3.6843262254432787	0.7424085627074558	1.0	1.0	-739.7772411610252	0.0	-45.87351055956865
784000	-766.6251702906853	-35.27201543237854	-731.3531548583068	0.2751088377231268	3.267283104751228	0.6114303218131006	1.0	1.0	-731.3531548583068	0.0	-35.76396970908576
785000	-780.1654420734108	-46.923953734401174	-733.2414883390096	0.3779422574763217	4.076634718285697	0.791540178052231	1.0	1.0	-733.2414883390096	0.0	-47.157728373459946
786000	-774.4581390671015	-53.07122942049279	-721.3869096466086	0.24133557746479944	3.9421576776801723	0.8851861835342415	1.0	1.0	-721.3869096466086	0.0	-53.19318669973821
787000	-775.9773170016716	-45.68245969493231	-730.2948573067393	0.2820877601526035	3.6796453575216903	0.7516088580268514	1.0	1.0	-730.2948573067393	0.0	-45.9679989209046
788000	-786.8804693035668	-57.8200443516832	-729.0604249518835	0.31696140374321213	4.120200357328703	0.7008037920272622	1.0	1.0	-729.0604249518835	0.0	-58.17557168007994
789000	-773.3051398621725	-52.11103352050233	-721.1941063416701	0.35672385538495266	4.030956649168399	0.8999382678300246	1.0	1.0	-721.1941063416701	0.0	-52.21646262983257
790000	-772.8544352218813	-44.37546275969247	-728.4789724621888	0.2903424556348924	3.5852907742671483	0.7814721191685422	1.0	1.0	-728.4789724621888	0.0	-44.62203856551736
791000	-770.4291875919179	-35.8079085505264	-734.6212790413915	0.2305008914623311	3.0734178674005856	0.614312825875918	1.0	1.0	-734.6212790413915	0.0	-36.29515954272923
792000	-798.007291406835	-47.634379655616875	-750.3729117512181	0.2657134806413754	3.6156992689205882	0.7078093048690555	1.0	1.0	-750.3729117512181	0.0	-47.97996022060998
793000	-782.6880515111093	-46.49924803864268	-736.1888034724666	0.3092746794377497	3.7083811623770297	0.7195575952839981	1.0	1.0	-736.1888034724666	0.0	-46.828366745481496
794000	-775.6411650009655	-43.02207493649508	-732.6190900644705	0.36234384460178143	3.7699682785021373	0.6666141170566217	1.0	1.0	-732.6190900644705	0.0	-43.42761887214507
795000	-771.5124314456347	-47.35670048278072	-724.1557309628539	0.2410137875002752	3.654510065326529	0.6955576247952808	1.0	1.0	-724.1557309628539	0.0	-47.71974190008401
796000	-778.1129142045863	-37.36830765376641	-740.7446065508199	0.191915288739274	3.0441280167169946	0.5506095040075047	1.0	1.0	-740.7446065508199	0.0	-37.9650370790257
